Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Sha Tin,0.043378773,0.086757545,0.065068159,0.130136318,0.021689386,0.021689386,0.021689386,0.065068159,0.043378773,0.043378773,0,0.021689386,0,0
Shaanxi,0.017819276,0.055891102,0.008175205,0.032374405,0.020905379,0.019436513,0.036766167,0.019777765,0.014243551,0.02865031,0.014110018,0.019881624,0.014169366,0.005638072
Shabeellaha Dhexe,2.124210409,1.118005478,0.223601096,0.335401643,1.229806026,1.00620493,1.341606574,0.335401643,0.782603835,0.559002739,1.341606574,7.7142378,1.118005478,0.670803287
Shabeellaha Hoose,1.661086454,0.856497703,0.155726855,1.37558722,0.31145371,0.155726855,0.493135041,0.155726855,0.467180565,0.31145371,0.519089517,0.31145371,0.363362662,0.155726855
Shabwah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sham Shui Po,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shamal Sina',0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shan,0.108814194,0.210346367,0.283067068,0.2796115,0.20853717,0.391085215,0.404482323,0.279159201,0.728292523,0.45511272,0.301602298,0.721336158,0.856555592,0.796734471
Shandong,0.713324217,0.471667441,0.141694334,0.205747937,0.230981175,0.094139386,0.199924883,0.160134008,0.224187611,0.042702402,0.217394047,0.231951684,0.009705091,0.052407493
shane,0.026304976,0.02744867,0.008005862,0.200146553,0.045747784,0.043460394,0.02744867,0.067477981,0.029736059,0.088064483,0.062903202,0.057184729,0.013724335,0.009149557
Shanghai,0.09539072,0.031796907,0.031796907,0.063593814,0.09539072,0,0.031796907,0.031796907,0.063593814,0.063593814,0.127187627,0,0,0
Shanxi,0.204642153,0.159008463,0.072043558,0.108477276,0.073325146,0.120331966,0.20770881,0.120606592,0.1059141,0.067466458,0.091130066,0.247117643,0.024762112,0.017896462
Shariff Kabunsuan,0.079373458,0.108741637,0.169065465,0.0849296,0.248438923,0.164303057,0.235739169,0.177796545,0.362736702,1.133452976,0.125410063,0.253995065,0.127791267,0.195258706
Sharjah,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shefa,0.03225644,0.035687976,0.029511211,0.035687976,0.019216602,0.032942747,0.041178433,0.0569635,0.07412118,0.035001668,0.052159349,0.054218271,0.206578474,0.083043174
Shemgang,0.018173387,0.010155716,0.013897296,0.020845943,0.018173387,0.018173387,0.016569852,0.021914966,0.044364444,0.030467148,0.040622864,0.072693546,0.034208728,0.077504148
Shida Kartli,0.023476656,0.01771046,0.000411871,0.053543251,0.009473037,0.006589939,0.013179877,0.03171408,0.013591748,0.020181687,0.005354325,0.009884908,0.004118712,0.000823742
Shiga,0.088228392,0.085856661,0.042691158,0.128073473,0.087754046,0.09107447,0.055972851,0.129496511,0.092497508,0.112894395,0.058818928,0.097715316,0.024191656,0.014704732
Shimane,0.096029236,0.135697388,0.122953321,0.129235607,0.118286479,0.145749046,0.173929588,0.118645467,0.180211875,0.181109344,0.131748522,0.111286217,0.122953321,0.080054279
Shinyanga,0.263459066,0.130501286,0.095956828,0.092886209,0.431575428,0.035926236,0.718985318,0.057881158,0.753376245,0.087359096,0.389047362,0.480244731,0.08306023,0.054964071
Shirak,0.517350039,0,0,0.188127287,0.470318217,0.141095465,0,0.799540969,0.940636435,0.047031822,0.141095465,0.094063643,0,0
Shiselweni,1.092441462,0.517925513,2.097536815,0.665552737,1.556236992,2.430928297,0.396133052,0.776273156,1.411070221,1.74569193,0.62495525,0.6409482,0.402284187,0.757819753
Shizuoka,0.127976556,0.084650211,0.071725125,0.125792035,0.078642777,0.098303471,0.112502862,0.080281168,0.111228557,0.088655168,0.092296037,0.092660124,0.038047084,0.041869997
Shkod‹ r,0.814684003,0.056310377,0.11534545,0.526774494,0.171655827,0.16348174,1.290597511,0.727493741,0.148041798,0.057218609,0.227057972,1.321477395,0.632129393,0.223425044
Shumen,0.083450939,0.180666981,0.152276456,0.277022705,0.123025611,0.166901878,0.227124205,0.113562102,0.195292403,0.108400189,0.068825517,0.166041559,0.09893668,0.069685836
Si Sa Ket,0.053662955,0.170745767,0.140499374,0.208797681,0.068298307,0.293682719,0.254655115,0.20196785,0.573705776,0.722986361,0.299536859,0.366859476,0.20001647,0.2068463
Sibiu,0.153319295,0.082135337,0.159637398,0.168903949,0.095613956,0.120043954,0.256514975,0.173116018,0.195018774,0.202600497,0.14068309,0.619595284,0.114568265,0.180697741
Sichuan,0.027903404,0.059729499,0.019365015,0.03378744,0.069242023,0.052191396,0.061455483,0.19373514,0.126637521,0.060154457,0.064390963,0.075786378,0.040397173,0.048896336
Sicily,0.271512786,0.082428227,0.060570263,0.260978828,0.062940403,0.178287252,0.262032223,0.364211623,0.378169118,0.098492514,0.115083499,0.129304343,0.564620188,0.237014071
Sidi Bel Abb‹_s,0.292454099,0.965098528,0.350944919,0.263208689,0.05849082,0.409435739,0.877362298,0.14622705,0.555662789,0.05849082,0,1.725479186,0.760380658,0.02924541
Sidi Bou Zid,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siemr‹_ab,0.27112607,0.465411843,0.731985762,1.95068743,0.616361145,1.901524207,1.446491267,1.229080571,2.999684937,5.027941007,2.259505304,4.614969936,3.638442661,1.974176526
Siirt,0.490684738,0.077476538,0.4132082,0.025825513,0,0.025825513,0.232429613,0.180778588,0.232429613,0.439033713,0.10330205,0.129127563,0.154953075,0.025825513
Sikasso,0.043019801,0.064529701,0.02581188,0.271024745,0.210797024,0.361366326,0.240910884,0.180683163,0.468915828,0.090341582,0.404386127,0.275326725,1.742301929,0.916321755
Sikkim,0.014383042,0.003196232,0.006392463,0.022373621,0.010387752,0.003995289,0.038754307,0.048343002,0.054735465,0.031562786,0.116262921,0.033560431,0.008789637,0.006791992
Silesian,0.07487784,0.432695716,0.131956849,0.121727636,1.655495854,0.190672533,0.632165372,0.970547743,0.353317022,1.059132728,0.653032967,0.497753511,0.324470641,0.693540651
Siliana,0.031814185,0.025451348,3.505923165,0.006362837,0.279964826,0.08271688,0.038177022,0.050902696,0.267239152,0.178159435,2.188815914,0.318141848,0.069991207,0.750814761
Silistra,0.136691146,0.144638306,0.050861822,0.160532625,0.076292733,0.09854478,0.125565123,0.122386259,0.141459442,0.071524437,0.05721955,0.195500127,0.208215583,0.104902507
Sinajana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinaloa,0.135719867,0.087553034,0.037739832,0.068345401,0.26181481,0.069189693,0.167423015,0.070329486,0.145555864,0.180340675,0.053401441,0.101990419,0.125081793,0.057580684
Sind,0.137474682,0,0.045824894,0.183299576,0.045824894,0.183299576,0.045824894,0,0.045824894,0,0,0,0,0
Sing Buri,0.227086929,0.056771732,0.113543464,0.113543464,0.170315197,0.227086929,0.170315197,0.227086929,0.397402126,0.567717322,0.113543464,0.283858661,0.056771732,0
Singave,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Singida,1.149484656,0.026279497,0.658285173,0.176494398,0.633627867,0.69364894,0.700462143,0.900316094,0.782545015,0.251764068,0.306594129,0.437018298,0.844837156,1.290615287
Sinoe,0.107971089,0.409108364,0.15653122,0.030081497,0.099698677,0.114846859,0.155242013,0.12773893,0.349912274,0.10829339,0.245056769,0.481518825,0.577457315,0.492369651
Sinop,0.045416999,0.071691296,0.016139925,0.289017265,0.078447543,0.083702403,0.045792346,0.185421466,0.306283232,0.236844019,0.137377038,0.172284318,0.288641918,0.172284318
Sinuiju,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sipaliwini,0.016941916,0.016915123,0.009841851,0.017584941,0.010279465,0.010761734,0.012771186,0.029052215,0.024524249,0.025310168,0.020782202,0.08332529,0.03575932,0.05145091
Siparia,0.677451926,0.461243864,0.735107409,0.542922465,0.345932898,0.886453052,0.401186069,0.302691286,0.432416123,1.525467988,0.098494784,0.295484351,0.427611499,0.799969827
Siquijor,0.092243002,0.035478078,0.035478078,0.028382462,0.06386054,0.06386054,0.241250929,0.028382462,0.106434233,0.113529849,0.042573693,0.120625464,0.028382462,0.035478078
Sirdaryo,0.221645452,0.132987271,0.110822726,0.04432909,0,0,0.022164545,0.04432909,0,0,0,0.04432909,0.022164545,0
Sirnak,0,0.015047346,0.060189386,0.075236732,0,0.060189386,0,0.135426118,0.225710197,0.120378772,0,0.060189386,0.060189386,0.105331425
Sironko,0.121426603,0.009586311,0.107047137,0.022368058,0.019172621,0.006390874,0.252439516,0.063908738,0.049529272,0.180542186,0.012781748,0.095863107,0.08308136,0.011184029
Sisacko-Moslavacka,0.13560013,0.080783056,0.088356468,0.220350211,0.209170413,0.112158618,0.176352297,0.150025676,0.161566112,0.150746953,0.204482111,0.311591788,0.15940228,0.161566112
Sissili,51.10384301,4.088307441,0,0,14.30907604,2.04415372,4.088307441,4.088307441,4.088307441,0,14.30907604,0,0,0
Sistan and Baluchestan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sivas,0.024516011,0.070663796,0.011536946,0.134117,0.062011086,0.037495075,0.086527097,0.021631774,0.046147785,0.046147785,0.105274634,0.049032021,0.038937193,0.072105914
Siy?z?n,0.064485592,0.038691355,0,0.038691355,0.128971184,0.051588474,0,0,0.012897118,0.07738271,0,0.038691355,0.180559658,0.219251013
Sk‹Äne,0.428638337,0.363324127,0.078819859,0.784434725,2.243709146,0.348932861,0.261699646,1.655438453,0.767829418,0.977056292,1.63905455,0.746574624,0.719120516,0.793955101
Skikda,0.193515431,0.235554991,0.284267496,0.323637877,0.284267496,0.364342847,0.343656714,0.407716995,0.585217356,0.182171423,0.69331908,1.064334872,0.932877838,0.908855233
Skopje,0.473836913,0.078972819,0.143771029,0.530535347,0.159970582,0.303741611,0.961848434,0.504211074,0.490036465,0.249068121,0.159970582,0.546734899,0.192369687,0.103272148
Sligo,0.829139982,0.983531565,0,0.331655993,0.114364135,0.606129918,2.047118024,1.898444648,0.028591034,0.463174748,0.280192132,0.297346752,1.086459286,0.457456542
Sliven,0.529530565,0.114252719,0.047206213,0.130672271,0.043785473,0.112200275,0.075256282,0.062941618,0.030786661,0.041733029,0.021892737,0.236031066,0.043785473,0.034207401
Smiths,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smolensk,0.209869939,0.153952785,0.321812614,0.233096509,0.196468606,0.258418166,0.173783869,0.260477131,0.225510848,0.209147495,0.260729986,0.189822122,0.199141648,0.172411225
Smolyan,0.088894406,0.00857753,0.08655508,0.367664145,0.229643883,0.161413527,0.192214659,0.085385417,0.065501141,0.054974172,0.012476408,0.149716895,0.011306745,0.037429224
SÎçr-TrÎçndelag,0.122195076,0.282437256,0.127332824,0.120389922,0.035408801,0.323816952,0.140940912,0.152049555,0.132331713,0.281187533,0.166907366,0.152049555,0.161769618,0.190652091
Sofala,0.076285582,0.327966036,0.194190869,0.199836553,0.627806927,0.385386771,0.573518857,0.449348238,1.152235875,0.581505434,0.231714011,0.532243401,0.574413905,0.730083309
Sofia,0.20119638,0.040537713,0.100722539,0.053967385,0.219848702,0.050983013,0.136037602,0.097240772,0.106193887,0.033822877,0.089531146,0.094505098,0.101966027,0.123105325
Sogn og Fjordane,0.015437314,0.047141904,0.007469668,0.071376827,0.000165993,0.076522598,0.000165993,0.027056797,0.04183014,0.086316163,0.016101284,0.080340428,0.05577352,0.056769476
Sokoto,23.75296912,0,47.50593824,0,0,0,0,23.75296912,0,0,0,0,0,0
Soldanesti,0.11825986,0.064505378,0.107508964,0.096758067,0.021501793,0.107508964,0.021501793,0.010750896,0.107508964,0.064505378,0.053754482,0.193516134,0.129010756,0.161263445
Solol‹Å,0.117782059,0.095228047,0.109011054,0.365876182,0.106505053,0.246841123,0.231805115,0.145348072,0.194215097,0.151613075,0.132818066,0.309491154,0.070168035,0.053879027
Solothurn,0.09178073,0.069530856,0.058405919,0.247529847,0.303154531,0.166874054,0.314279468,0.158530351,0.161311586,0.152967883,0.261436018,0.158530351,0.083437027,0.086218261
Somali,12.35772358,1.56097561,0,1.430894309,0.130081301,0.650406504,0.390243902,4.032520325,0.520325203,0.520325203,0.130081301,0.780487805,0,0
Somogy,0.502828861,0.351867964,0.394518627,0.989944321,0.668380774,0.551652646,0.687461334,0.663891231,0.704297122,0.785108903,0.718326945,0.812046163,0.511246755,0.474208022
Songkhla,0.2597252,1.061226116,0.618919626,0.863834963,1.627316531,1.294868274,1.037353501,1.49336464,1.293984103,1.612727711,0.916443132,0.853224913,0.985408461,1.515910998
Songkhla (Songkhla Lake),0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sonora,0.076689247,0.060144613,0.029391057,0.055473187,0.082041923,0.0282232,0.043891942,0.029488378,0.041556229,0.122527617,0.022675882,0.084377636,0.059658006,0.018296419
Sonsonate,0.513316836,0.373616684,0.466208645,0.367119003,0.854445113,0.168939718,0.261531679,0.271278201,0.164066457,0.26640494,0.172188559,0.204676966,0.229043272,0.116958266
Sool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soriano,0.415949405,0.364582159,1.034862073,1.242836775,3.63830443,1.532247355,1.593637478,2.325307514,2.415513409,1.485891547,1.840450829,0.701601405,1.041126371,1.954461057
Soroca,0.042130926,0,0,0.098305494,0.028087284,0.042130926,0.056174568,0,0.014043642,0.028087284,0.042130926,0,0.014043642,0.014043642
Soroti,0.625665741,0.058291839,0.25259797,0.466334714,0.299231442,0.353637158,0.23705348,0.345864913,0.268142461,0.159331027,0.322548177,0.392498384,0.330320422,0.198192253
Sorsogon,0.146030915,0.037476961,0.052338514,0.07624623,0.084646238,0.463292771,0.102738564,0.059446213,0.12664628,0.241015626,0.056215441,0.09498471,0.032307725,0.105969337
Soufri‹_re,0.019506448,0.019506448,0.019506448,0.117038687,0.117038687,0.039012896,0.019506448,0.058519344,0.078025791,0.156051583,0.078025791,0.097532239,0.019506448,0.019506448
Souk Ahras,0.020797465,0.343158171,0.502605402,0.076257371,0.246103335,0.35009066,0.374354369,0.388219345,1.376098929,0.131717278,0.8007024,0.530335356,0.568464041,0.821499865
Soum,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sourou,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Souss - Massa - Dra‹ä,0.03511945,0.03511945,0.03511945,0.0702389,0,0.052679175,0,0,0.228276425,0.052679175,0.03511945,0.122918075,0,0
Sousse,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Abaco,0.042789133,0.269571535,0.004278913,0.077020439,0.017115653,0.077020439,0.017115653,4.248960866,0.042789133,0.051346959,0.008557827,0.042789133,0.581932203,0.128367398
South Andros,0.041611655,0.023778089,0.023778089,0.190224709,0.095112354,0.647952915,0.059445222,0.285337063,0.112945921,0.08322331,0.850066668,0.089167832,0.071334266,0.035667133
South Australia,2.021825912,1.979572863,0.756341267,0.857350631,2.098372985,2.532842001,3.57535696,3.797624379,0.786187603,0.440672372,0.793444359,0.593415386,0.848806386,1.506010999
South Caicos and East Caicos,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Carolina,1.5931207,1.804019644,1.243453939,1.847062573,1.796605005,1.822385134,1.754417611,1.731032981,1.201912949,1.705442972,1.370605488,1.644433803,1.484828949,1.446710101
South Cotabato,0.149031422,0.155241065,0.13084604,0.225764863,0.197377925,0.389876845,0.402739677,0.2270955,0.15790234,0.65112538,0.197377925,0.252821163,0.109555837,0.151249152
South Dakota,2.037257388,0.394231272,0.802513961,0.813794675,1.285011873,0.936101365,0.959652329,1.035846626,0.632115805,0.846449373,0.553744528,0.344556549,3.142965279,4.718307111
South Eleuthera,0.414992575,0.387326403,0.428825661,0.491074547,0.387326403,0.290494803,0.172913573,1.32797624,0.567156519,0.788485893,0.076081972,0.089915058,1.625387586,0.255912088
South Jutland,0.520583487,0.041926187,0.118790863,0.188667841,0.178186294,0.185173992,0.363360286,0.342397193,0.314446401,0.426249566,0.139753956,0.426249566,0.09433392,2.194137112
South Kazakhstan,0.205063875,0.287089425,0.170886562,0.14217762,0.047848237,0.036911497,0.072455902,0.061519162,0.138076342,0.03281022,0.06015207,0.15311436,0.041012775,0.001367092
South Khorasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Lebanon,0.23808579,0.119042895,0.138883378,0.07936193,0.347208444,0.267846514,0.257926273,0.456331098,0.257926273,0.128963136,0.168644101,0.287686997,0.138883378,0.128963136
South-East,3.105268606,0,0,0,0,0,5.175447676,1.035089535,0,1.035089535,0,1.035089535,0,0
Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southeastern,0.248637042,0.147867844,0.20372903,0.325309257,0.301212275,0.304498227,0.406362742,0.60680582,0.416220599,0.457842659,0.308879497,0.510417892,0.184013317,0.237683868
Southern,0.348296796,0.164534388,0.108573026,0.048428189,0.116260782,0.197238549,0.145358763,0.129116836,0.375679881,0.342564004,0.191171636,0.107886931,1.063674244,0.783610828
Southern Finland,0.971524001,0.959133668,0.318153968,0.999486884,1.396045256,1.232533481,1.228335663,1.279521958,1.000841019,1.139639835,1.034965216,1.195159361,1.070782081,1.061167724
Southern Highlands,0.027680795,0.061019871,0.03411251,0.04750513,0.027640088,0.047871493,0.047790079,0.045306949,0.064520677,0.044370687,0.040137153,0.086706021,0.06614896,0.138933169
Southern Leyte,0.145915594,0.105686528,0.062730068,0.192281297,0.127505683,0.218873391,0.16227996,0.079776283,0.308195554,0.316377737,0.220237088,0.112505014,0.036137974,0.034092429
"Southern Nations, Nationalities and Peoples",0.123004093,0.10782621,0.159540246,0.120819397,0.097908843,0.07735546,0.251441177,0.208092224,0.221832807,0.174373177,0.132547761,0.364297935,0.27923855,0.284556558
Southland,0.168106971,0.119434711,0.190135629,0.149401071,0.168537699,0.139125132,0.201457622,0.190197162,0.140294251,0.155123599,0.21148743,0.117158006,0.26951264,0.185397622
Southwestern,0.198513644,0.078552945,0.071245694,0.337351408,0.15223439,0.264278901,0.350139097,0.712456944,1.10765742,0.312384968,0.314211781,0.415904353,0.212519208,0.33187097
Spanish Wells,0,15.86495748,0,0,0,0,5.076786394,21.57634218,0.634598299,0,0,0,0,0
Splitsko-Dalmatinska,0.3219959,0.219701174,0.303396859,1.156627873,0.125543528,0.239462655,0.334782741,0.265036337,0.374305704,0.177853331,0.363843743,0.215051414,0.075558605,0.066259084
Spodnjeposavska,0.034892566,0.037073351,0.02835021,0.126485551,0.045796493,0.026169424,0.041434922,0.076327488,0.074146702,0.115581624,0.104677697,0.102496912,0.045796493,0.039254137
Srednje-Banatski,0.605213261,0.298776167,0.37538544,0.697144389,1.172121885,0.766092736,0.674161607,0.980598701,0.965276847,1.570490108,0.758431808,0.965276847,0.720127171,1.256392086
Sremski,0.440636348,0.302397494,0.079487341,0.565051317,0.15206274,0.198718353,0.514939732,0.590971102,0.390524763,0.506299804,0.527035632,0.539131532,0.364604978,0.324861308
Stann Creek,0.292059449,0.446996717,0.303396322,0.115528137,0.292059449,0.108510072,0.587897855,0.332548282,0.421623714,0.58033994,0.421083863,0.317972302,0.464811803,0.450775674
Stara Zagora,0.513417027,0.13461544,0.132110967,0.273613708,0.113953535,0.14964228,0.552862482,0.362522511,0.137119913,0.095169985,0.146511688,0.112701299,0.061359596,0.12710202
Stavropol',0.043818293,0.070109269,0.015682336,0.029980937,0.021217279,0.018449808,0.04981448,0.040589577,0.029058447,0.027213466,0.014298601,0.040128331,0.024445995,0.004612452
Stefan Voda,0.108712885,0.108712885,0.081534664,0.027178221,0.072475256,0.108712885,0.063415849,0.054356442,0.090594071,0.090594071,0.135891106,0.878762485,0.036237628,0.009059407
Steiermark,0.197528683,0.311603554,0.53847361,0.482898673,0.596699326,0.341676176,0.879509944,0.969453592,0.508492394,0.537742361,0.492679131,0.232537237,0.181075577,0.162611535
Stere‹Å Ell‹Åda,0.184244188,0.153067292,0.028171894,0.108743512,0.103860383,0.116631642,1.006300062,0.34087992,0.117570705,0.311956775,0.156447919,0.162270111,0.220304213,0.056343788
sterreich,0.13468004,0.180197961,0.160917451,0.300124748,0.489720556,0.272340989,1.120387579,0.537585572,0.348287761,0.353717544,0.466668557,0.259368648,0.161364918,0.151699692
Stockholm,0.392913073,0.495236402,0.332497636,0.543313476,0.40652782,0.554588188,0.603941644,0.688182887,0.599687035,0.572244812,0.477792508,0.631171136,0.42184441,0.404187785
StorstrÎçm,0.472075576,0.146867957,0.096513229,0.415426507,0.195124571,0.306324596,0.100709456,0.675592602,0.656709579,0.656709579,0.505645394,0.49725294,0.444800098,0.321011391
